Collision ID;Date;Time;Borough;Street Name;Cross Street;Latitude;Longitude;Contributing Factor;Vehicle Type;Persons Injured;Persons Killed;Pedestrians Injured;Pedestrians Killed;Cyclists Injured;Cyclists Killed;Motorists Injured;Motorists Killed
4595249;01/01/2023;18:36:00;Manhattan;West 30 Street;;40753117;-7400347;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4595254;01/01/2023;20:31:00;Manhattan;East 111 Street;Park Avenue;40796112;-73945564;Traffic Control Disregarded;Passenger Vehicle;0;0;0;0;0;0;0;0
4595253;01/01/2023;17:16:00;Manhattan;1 Avenue;East 115 Street;4079531;-7393592;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4595373;01/01/2023;18:30:00;Bronx;Broadway;Exterior Street;40876743;-7390664;Traffic Control Disregarded;Passenger Vehicle;0;0;0;0;0;0;0;0
4595456;01/01/2023;13:18:00;Staten Island;Wilcox Street;;4062433;-7415734;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595405;01/01/2023;18:48:00;Brooklyn;Bay Ridge Parkway;;4061483;-7399838;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4595266;01/01/2023;14:20:00;Queens;182 Street;;4066589;-7376276;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4595304;01/01/2023;17:00:00;Brooklyn;Brooklyn Avenue;;40628414;-7394139;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4595287;01/01/2023;04:00:00;Manhattan;West 145 Street;;4082523;-7394761;Alcohol Involvement;Passenger Vehicle;1;0;1;0;0;0;0;0
4595498;01/01/2023;12:00:00;Brooklyn;Central Avenue;;4069473;-7391928;Failure to Yield Right-of-Way;Not Reported;0;0;0;0;0;0;0;0
4595348;01/01/2023;09:20:00;Brooklyn;Fulton Street;;4067878;-7391986;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4595453;01/01/2023;16:47:00;Manhattan;Central Park West;;40796738;-7396098;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4595415;01/01/2023;22:30:00;Brooklyn;Utica Avenue;;40677414;-7393033;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4595229;01/01/2023;13:00:00;Staten Island;Bay Street;;4061398;-7406605;Traffic Control Disregarded;Passenger Vehicle;0;0;0;0;0;0;0;0
4595242;01/01/2023;17:35:00;Manhattan;Avenue Of The Americas;;40741753;-7399364;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4595441;01/01/2023;05:35:00;Brooklyn;Belt Parkway;;4060485;-7402559;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4595251;01/01/2023;22:10:00;Manhattan;West 42 Street;;4075852;-7399283;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4595267;01/01/2023;19:36:00;Manhattan;Avenue Of The Americas;;40741924;-73993515;Passing Too Closely;Passenger Vehicle;1;0;0;0;0;0;1;0
4595256;01/01/2023;15:58:00;Manhattan;Fdr Drive;;4078614;-7393929;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4595464;01/01/2023;22:30:00;Brooklyn;Montrose Avenue;;40706806;-7394878;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4595391;01/01/2023;02:00:00;Staten Island;Richmond Terrace;;4063846;-7412912;Failure to Yield Right-of-Way;Not Reported;1;0;1;0;0;0;0;0
4595404;01/01/2023;01:13:00;Brooklyn;Cropsey Avenue;;40597267;-73998665;Traffic Control Disregarded;Passenger Vehicle;3;0;0;0;0;0;3;0
4595683;01/01/2023;00:00:00;Brooklyn;Wilson Avenue;;40700478;-7392534;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4595658;01/01/2023;11:30:00;Brooklyn;Belt Parkway;;40584557;-73950874;Driver Inexperience;Passenger Vehicle;0;0;0;0;0;0;0;0
4595576;01/01/2023;06:09:00;Queens;142 Street;;40688778;-7380617;Pavement Slippery;Passenger Vehicle;1;0;0;0;0;0;1;0
4595610;01/01/2023;14:57:00;Queens;Beach 35 Street;Rockaway Freeway;40595787;-7376761;Traffic Control Disregarded;Passenger Vehicle;0;0;0;0;0;0;0;0
4595758;01/01/2023;22:14:00;Queens;Clinton Avenue;64 Street;4072427;-73901825;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595657;01/01/2023;23:05:00;Brooklyn;Gowanus Expy (Bqe);;40641506;-7402111;Driver Inattention/Distraction;Motorcycle;1;0;0;0;0;0;1;0
4595672;01/01/2023;17:00:00;Brooklyn;67 Street;;4061319;-7398351;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4595605;01/01/2023;03:00:00;Queens;77 Street;Jamaica Avenue;4069171;-73864746;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4595720;01/01/2023;03:00:00;Queens;Bell Boulevard;Northern Boulevard;40760284;-73769356;Alcohol Involvement;Passenger Vehicle;2;0;0;0;0;0;2;0
4595575;01/01/2023;03:50:00;Queens;Archer Avenue;144 Place;4069985;-7380974;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4595782;01/01/2023;14:50:00;Bronx;West Fordham Road;;4086231;-73909874;Following Too Closely;Motorcycle;1;0;0;0;0;0;1;0
4595950;01/01/2023;21:32:00;Brooklyn;Throop Avenue;Myrtle Avenue;4069603;-73943535;Unsafe Speed;Not Reported;1;0;1;0;0;0;0;0
4596088;01/01/2023;12:10:00;Brooklyn;Lenox Road;;40654526;-7394432;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4596074;01/01/2023;09:00:00;Brooklyn;Nostrand Avenue;;40646137;-7394909;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4596176;01/01/2023;09:45:00;Bronx;Beaumont Avenue;;40854923;-7388408;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4596225;01/01/2023;18:35:00;Manhattan;10 Avenue;Dyckman Street;4085891;-73922966;Driver Inexperience;Passenger Vehicle;0;0;0;0;0;0;0;0
4596057;01/01/2023;10:15:00;Manhattan;East 25 Street;;40737877;-7397689;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4596193;01/01/2023;04:16:00;Bronx;East 180 Street;Bathgate Avenue;4085108;-738948;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4595936;01/01/2023;13:34:00;Queens;Grand Central Pkwy;;40725994;-7375815;Turning Improperly;Passenger Vehicle;1;0;0;0;0;0;1;0
4595840;01/01/2023;21:30:00;Manhattan;East 67 Street;2 Avenue;40765614;-739607;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4595998;01/01/2023;01:30:00;Manhattan;West 34 Street;;40749786;-7398778;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4596327;01/01/2023;21:10:00;Brooklyn;Wythe Avenue;;4072221;-73957565;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4596183;01/01/2023;21:59:00;Bronx;East Tremont Avenue;Montgomery Place;4084292;-738494;Driver Inattention/Distraction;Scooter;1;0;0;0;0;0;1;0
4595872;01/01/2023;19:45:00;Staten Island;West Shore Expressway;;4056709;-74192635;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4596046;01/01/2023;20:22:00;Manhattan;Madison Avenue;;4075143;-7398031;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4595910;01/01/2023;03:02:00;Queens;58 Street;;4074421;-7390694;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4596206;01/01/2023;10:30:00;Queens;Nicolls Avenue;;4074495;-7386129;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4596036;01/01/2023;18:20:00;Manhattan;Bryant Park;;;;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595868;01/01/2023;21:15:00;Staten Island;Staten Island Expressway;;40615307;-7415799;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4596152;01/01/2023;06:30:00;Brooklyn;Belt Parkway;;40584324;-7391604;Unspecified;Passenger Vehicle;2;0;0;0;0;0;2;0
4596217;01/01/2023;10:20:00;Brooklyn;Lewis Avenue;Vernon Avenue;4069595;-7393764;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595836;01/01/2023;20:59:00;Bronx;Rhinelander Avenue;Fowler Avenue;40848957;-7386024;View Obstructed/Limited;Passenger Vehicle;0;0;0;0;0;0;0;0
4596047;01/01/2023;22:50:00;Manhattan;West 45 Street;5 Avenue;40755405;-7397949;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4596134;01/01/2023;00:10:00;Manhattan;West 42 Street;Avenue Of The Americas;4075484;-7398412;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4596078;01/01/2023;17:30:00;Brooklyn;Dean Street;;40682373;-7397729;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4596157;01/01/2023;05:00:00;Brooklyn;East 51 Street;;4065944;-7393018;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4596101;01/01/2023;04:49:00;Brooklyn;Schenectady Avenue;Glenwood Road;40635006;-7393153;Pavement Slippery;Passenger Vehicle;0;0;0;0;0;0;0;0
4595823;01/01/2023;17:18:00;Bronx;Stratford Avenue;;40832634;-7387632;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4596044;01/01/2023;04:20:00;Manhattan;West 31 Street;8 Avenue;40750294;-7399485;Unspecified;Taxi;0;0;0;0;0;0;0;0
4596379;01/01/2023;19:00:00;Manhattan;Park Avenue;;40798965;-73943504;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4596357;01/01/2023;16:13:00;;Triborough Bridge;;;;Following Too Closely;Passenger Vehicle;2;0;0;0;0;0;2;0
4596417;01/01/2023;04:27:00;Brooklyn;Saint Johns Place;;4066998;-73920074;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4596354;01/01/2023;03:36:00;Manhattan;East 12 Street;Broadway;4073321;-7399112;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4596592;01/01/2023;20:00:00;Queens;Whitney Avenue;Benham Street;40747864;-73873985;Driver Inattention/Distraction;Passenger Vehicle;2;0;0;0;0;0;2;0
4596558;01/01/2023;12:34:00;Brooklyn;5 Avenue;;40652946;-74002174;Lost Consciousness;Passenger Vehicle;1;0;0;0;0;0;1;0
4596344;01/01/2023;14:45:00;Bronx;Story Avenue;White Plains Road;40824207;-73858795;Driver Inattention/Distraction;Scooter;1;0;0;0;0;0;1;0
4596356;01/01/2023;10:22:00;Manhattan;East 3 Street;;40723232;-7398432;Driver Inexperience;Passenger Vehicle;0;0;0;0;0;0;0;0
4596786;01/01/2023;15:43:00;Queens;93 Street;30 Avenue;40761444;-7387602;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4596681;01/01/2023;12:05:00;Manhattan;Cabrini Boulevard;;40855606;-7393793;Aggressive Driving/Road Rage;Scooter;1;0;0;0;0;0;0;0
4596743;01/01/2023;04:43:00;Queens;Cross Bay Boulevard;;40614006;-73820915;Fell Asleep;Passenger Vehicle;1;0;0;0;0;0;1;0
4596941;01/01/2023;04:53:00;Manhattan;West 18 Street;Avenue Of The Americas;4073986;-73995026;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4596985;01/01/2023;02:35:00;Brooklyn;East 39 Street;Church Avenue;40651226;-7394096;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4596982;01/01/2023;05:07:00;Manhattan;Audubon Avenue;;4085051;-7393105;Unsafe Speed;Passenger Vehicle;1;0;0;0;0;0;1;0
4597020;01/01/2023;04:05:00;Manhattan;West 202 Street;;4086074;-7391987;Following Too Closely;Passenger Vehicle;4;0;0;0;0;0;4;0
4597028;01/01/2023;20:55:00;Manhattan;Seaman Avenue;;4087136;-73918724;Alcohol Involvement;Passenger Vehicle;3;0;1;0;0;0;2;0
4596996;01/01/2023;03:50:00;Brooklyn;Farragut Road;East 49 Street;40637394;-7392986;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4597309;01/01/2023;00:00:00;Brooklyn;East 96 Street;;4066312;-7392371;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4597214;01/01/2023;02:00:00;Manhattan;Broadway;Arden Street;40864662;-73928894;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4597855;01/01/2023;00:16:00;Manhattan;West 40 Street;11 Avenue;40759525;-7399925;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4597520;01/01/2023;23:01:00;Bronx;Major Deegan Expressway;;40888596;-7389068;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4597829;01/01/2023;00:45:00;Brooklyn;Lincoln Place;;40673695;-739672;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4597638;01/01/2023;20:35:00;Brooklyn;Grand Street;Morgan Avenue;4071337;-73934814;Failure to Yield Right-of-Way;Bicycle;1;0;0;0;1;0;0;0
4598137;01/01/2023;08:45:00;Bronx;Crotona Avenue;;4084587;-7389073;Fell Asleep;Passenger Vehicle;0;0;0;0;0;0;0;0
4599827;01/01/2023;05:00:00;Bronx;Edgewater Park;;40823853;-73807686;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4599014;01/01/2023;05:30:00;Brooklyn;Brooklyn Queens Expressway;;40710514;-7395614;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4599015;01/01/2023;19:00:00;Brooklyn;Graham Avenue;;40708237;-7394337;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4599499;01/01/2023;16:35:00;Brooklyn;De Kalb Avenue;;4069366;-7393154;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4599239;01/01/2023;00:00:00;Queens;30 Place;Thomson Avenue;40745068;-73936356;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4599214;01/01/2023;08:05:00;Staten Island;Staten Island Expressway Ramp;;;;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4600461;01/01/2023;14:24:00;Bronx;Hunts Point Avenue;;4081532;-7388665;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4600840;01/01/2023;21:19:00;Bronx;Bruckner Boulevard;;40820625;-738903;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4600946;01/01/2023;11:42:00;Bronx;Schurz Avenue;;40814762;-7381363;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594588;01/01/2023;16:30:00;Brooklyn;Flatlands Avenue;Malta Street;40651337;-73889595;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4603513;01/01/2023;07:10:00;Staten Island;Richmond Terrace;Saint Peters Place;40648228;-740845;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4597344;01/01/2023;19:00:00;Brooklyn;Marcus Garvey Boulevard;;4067973;-739374;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4605214;01/01/2023;00:00:00;Queens;171 Street;;407083;-737892;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605902;01/01/2023;04:48:00;Brooklyn;Belt Parkway;;40651863;-7386536;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4606628;01/01/2023;13:00:00;Queens;90 Street;30 Avenue;40761982;-7387896;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4606912;01/01/2023;06:50:00;Manhattan;West 133 Street;7 Avenue;4081401;-7394466;Pedestrian/Bicyclist/Other Pedestrian Error/Confusion;Passenger Vehicle;0;0;0;0;0;0;0;0
4608363;01/01/2023;18:30:00;Staten Island;Bay Street;;4063313;-74075356;Driver Inattention/Distraction;Motorcycle;1;0;0;0;0;0;1;0
4615307;01/01/2023;06:27:00;Queens;Sutphin Boulevard;;40673794;-7378867;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4594894;02/01/2023;18:00:00;Brooklyn;Wortman Avenue;;4065444;-7389081;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4594907;02/01/2023;23:51:00;;Belt Parkway;;;;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4594926;02/01/2023;13:00:00;Queens;Vancleef Street;108 Street;40741104;-7385382;Driver Inexperience;Passenger Vehicle;0;0;0;0;0;0;0;0
4595120;02/01/2023;06:17:00;Staten Island;Buchanan Avenue;;40602543;-7413325;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4594577;02/01/2023;01:50:00;Queens;32 Avenue;;40756897;-73893196;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4595016;02/01/2023;01:30:00;Brooklyn;Boyland Street;Chauncey Street;4068214;-7391433;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4594747;02/01/2023;03:25:00;Queens;Belt Parkway;;40665794;-737464;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595243;02/01/2023;19:00:00;Manhattan;East 15 Street;;40733303;-73985115;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595450;02/01/2023;13:06:00;Manhattan;Henry Hudson Parkway;;40805805;-7397075;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4594789;02/01/2023;02:22:00;Bronx;Jerome Avenue;Cross Bronx Expressway;40845177;-7391417;Outside Car Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4594901;02/01/2023;17:20:00;Queens;149 Avenue;94 Street;40670757;-7384173;Failure to Yield Right-of-Way;Passenger Vehicle;2;0;0;0;0;0;2;0
4595273;02/01/2023;17:20:00;Queens;34 Avenue;200 Street;4076669;-7378777;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4594879;02/01/2023;22:39:00;Brooklyn;25 Street;4 Avenue;4066047;-73998024;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594841;02/01/2023;01:20:00;Queens;75 Street;32 Avenue;4075699;-7389227;Traffic Control Disregarded;Motorcycle;0;1;0;0;0;0;0;1
4594871;02/01/2023;00:00:00;Manhattan;West 124 Street;Saint Nicholas Avenue;40810093;-7395309;Unspecified;Delivery Vehicle;0;0;0;0;0;0;0;0
4594842;02/01/2023;12:30:00;Queens;Rockaway Boulevard;78 Street;4068517;-7386231;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4594896;02/01/2023;17:20:00;Brooklyn;Erskine Street;Gateway Drive;4065289;-73866745;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4594805;02/01/2023;07:35:00;Queens;Brookhaven Avenue;Beach 20 Street;40599503;-73754074;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4595219;02/01/2023;21:44:00;Queens;Steinway Street;30 Avenue;40763893;-73915;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4594834;02/01/2023;14:40:00;Queens;108 Street;67 Road;40728287;-7384722;Fell Asleep;Passenger Vehicle;1;0;0;0;0;0;1;0
4594887;02/01/2023;12:30:00;Queens;86 Crescent;162 Street;4071039;-7380143;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595026;02/01/2023;21:25:00;Brooklyn;15 Avenue;57 Street;40627884;-73992386;Unspecified;Passenger Vehicle;1;0;0;0;1;0;0;0
4594906;02/01/2023;14:50:00;Brooklyn;Powers Street;Lorimer Street;40711903;-7394902;Driver Inexperience;Passenger Vehicle;1;0;0;0;0;0;1;0
4594948;02/01/2023;18:37:00;Bronx;Grand Concourse;;40853523;-7390273;Unspecified;Passenger Vehicle;1;0;0;0;0;0;0;0
4594855;02/01/2023;16:45:00;Brooklyn;Belt Parkway;;40651863;-7386536;Unsafe Speed;Passenger Vehicle;8;0;0;0;0;0;8;0
4594853;02/01/2023;16:30:00;Brooklyn;Belt Parkway;;4063237;-7388319;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4595157;02/01/2023;23:55:00;Queens;Bayside Avenue;;407716;-7380907;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4595246;02/01/2023;10:28:00;Brooklyn;3 Street;3 Avenue;40675076;-7398801;Passing or Lane Usage Improper;Emergency Services;2;0;0;0;0;0;2;0
4594969;02/01/2023;21:37:00;Queens;30 Avenue;23 Street;4076927;-7392648;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4594911;02/01/2023;09:41:00;Brooklyn;Gravesend Neck Road;East 4 Street;4059465;-7396723;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4595017;02/01/2023;07:00:00;Brooklyn;East 2 Street;;4063756;-73977264;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595430;02/01/2023;18:45:00;Brooklyn;Belt Parkway;;40584774;-7396011;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4594623;02/01/2023;02:30:00;Queens;142 Street;Rockaway Boulevard;40674088;-7379837;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594942;02/01/2023;10:45:00;Queens;37 Street;;40761414;-7391922;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594779;02/01/2023;02:45:00;Brooklyn;Metropolitan Avenue;Union Avenue;40714066;-7395163;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594909;02/01/2023;17:34:00;Queens;126 Street;116 Avenue;40677006;-7381261;Turning Improperly;Not Reported;1;0;1;0;0;0;0;0
4595236;02/01/2023;19:00:00;Manhattan;West 15 Street;;40738323;-7399704;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4594993;02/01/2023;08:00:00;Bronx;East 178 Street;Lafontaine Avenue;40847263;-7389388;Driver Inattention/Distraction;Passenger Vehicle;4;0;0;0;0;0;4;0
4595123;02/01/2023;15:08:00;Queens;104 Avenue;;40708164;-7376141;Traffic Control Disregarded;Passenger Vehicle;1;0;0;0;0;0;1;0
4594873;02/01/2023;19:00:00;Manhattan;West 24 Street;10 Avenue;40748356;-7400369;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595301;02/01/2023;16:35:00;Brooklyn;Utica Avenue;;4063189;-73928276;Driver Inexperience;Passenger Vehicle;2;0;0;0;0;0;2;0
4594928;02/01/2023;16:30:00;Queens;Van Wyck Expwy;;4074357;-7383772;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4594836;02/01/2023;13:20:00;Brooklyn;East 37 Street;Kings Highway;40621563;-73939125;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594864;02/01/2023;14:35:00;Queens;146 Street;60 Avenue;4074256;-7382302;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595025;02/01/2023;12:00:00;Brooklyn;Bristol Street;;40665047;-73911476;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594918;02/01/2023;18:09:00;Manhattan;East 96 Street;3 Avenue;4078519;-7394934;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4594788;02/01/2023;04:00:00;Staten Island;Brabant Street;;40631527;-7415902;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4594897;02/01/2023;15:58:00;Brooklyn;Riverdale Avenue;Van Siderin Avenue;4066228;-7390003;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595200;02/01/2023;19:00:00;Manhattan;Amsterdam Avenue;;4081305;-7395654;Turning Improperly;Scooter;1;0;0;0;0;0;1;0
4594947;02/01/2023;09:45:00;Bronx;East 164 Street;Cauldwell Avenue;4082482;-7390625;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4595060;02/01/2023;22:00:00;Manhattan;Chrystie Street;Delancey Street;4071997;-73992905;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;0;0;0;0;0;0
4595065;02/01/2023;23:02:00;Queens;Hamilton Place;;4072616;-7390012;Unspecified;Other;0;1;0;0;0;1;0;0
4594797;02/01/2023;11:42:00;Manhattan;Lenox Avenue;;4081851;-7393765;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4594878;02/01/2023;17:55:00;Queens;Hunters Point Avenue;36 Street;40737675;-73930244;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594941;02/01/2023;18:20:00;Bronx;Major Deegan Expressway;;40855385;-739181;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4595153;02/01/2023;11:55:00;Queens;Cross Island Parkway;Utopia Parkway;;;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4594695;02/01/2023;02:35:00;Queens;Queens Boulevard;Jackson Avenue;40748913;-739374;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594863;02/01/2023;16:33:00;Queens;Main Street;;4075097;-73825775;Unsafe Speed;Passenger Vehicle;1;0;0;0;1;0;0;0
4594866;02/01/2023;12:28:00;Queens;Oak Avenue;161 Street;4075005;-7380634;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594886;02/01/2023;18:45:00;Bronx;Bruckner Expressway;;40828617;-7384217;Other Vehicular;Passenger Vehicle;1;0;0;0;0;0;1;0
4594917;02/01/2023;12:37:00;;East 58 Street;Queensboro Bridge;;;Driver Inattention/Distraction;Taxi;0;0;0;0;0;0;0;0
4594822;02/01/2023;13:50:00;Manhattan;9 Avenue;;40753387;-7399631;Driver Inattention/Distraction;Taxi;0;0;0;0;0;0;0;0
4595285;02/01/2023;13:45:00;Queens;Seagirt Boulevard;Beach 31 Street;40595886;-7376386;Unsafe Speed;Passenger Vehicle;1;0;0;0;0;0;1;0
4594837;02/01/2023;14:05:00;Manhattan;West 51 Street;;40762917;-7398566;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4594885;02/01/2023;00:30:00;Bronx;Bruckner Expressway;;40810287;-7390172;Alcohol Involvement;Passenger Vehicle;1;0;0;0;0;0;1;0
4594908;02/01/2023;12:30:00;Queens;North Conduit Avenue;121 Street;40665684;-73820435;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4594852;02/01/2023;00:10:00;Bronx;Cranford Avenue;;40903275;-73845505;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
